discount_id,name,is_seasonal,percent_off,previous_percent_off
1001576,Loyalty Reward,False,41,
1001577,First Purchase Discount,False,50,17.0
1001578,Loyalty Reward,False,19,
1001579,In-Store Only,True,37,
1001580,Online Exclusive,True,40,
1001581,Referral Bonus,False,5,
1001582,Loyalty Reward,True,49,46.0
1001583,Student Discount,True,31,
1001584,Member Appreciation,True,44,
1001585,First Purchase Discount,False,59,
1001586,Anniversary Discount,True,9,
1001587,Price Drop,False,17,64.0
1001588,Student Discount,False,27,
1001589,Online Exclusive,True,25,43.0
1001590,Newsletter Subscriber Deal,True,19,
1001591,End of Month Deal,False,64,
1001592,Back to School Discount,True,54,
1001593,Weekend Offer,False,63,
1001594,Senior Discount,False,33,7.0
1001595,Student Discount,False,24,
1001596,Student Discount,True,18,
1001597,Bundle Discount,False,33,
1001598,Early Bird Savings,True,13,
1001599,Back to School Discount,True,15,
1001600,Price Drop,False,17,
1001601,End of Month Deal,False,26,
1001602,In-Store Only,True,13,
1001603,End of Month Deal,False,57,
1001604,End of Month Deal,True,63,
1001605,Holiday Special,True,39,
1001606,Loyalty Reward,False,23,
1001607,Quantity Discount,False,18,38.0
1001608,Tiered Discount (Gold),True,29,
1001609,Special Promotion,True,26,
1001610,First Purchase Discount,False,56,
1001611,Student Discount,True,59,
1001612,Weekend Offer,False,9,35.0
1001613,Birthday Discount,True,54,
1001614,Limited Time Offer,False,45,
1001615,Referral Bonus,True,48,
1001616,Anniversary Discount,False,28,
1001617,Loyalty Reward,False,48,
1001618,Birthday Discount,True,8,
1001619,Employee Discount,False,19,
1001620,Limited Time Offer,True,42,
1001621,Bundle Discount,False,10,
1001622,Special Promotion,False,58,
1001623,Student Discount,True,29,38.0
1001624,First Purchase Discount,False,5,
1001625,First Purchase Discount,True,42,
1001626,Weekend Offer,True,6,
1001627,Bundle Discount,False,8,
1001628,New Customer Bonus,True,6,
1001629,Referral Bonus,True,40,
1001630,Student Discount,False,15,
1001631,In-Store Only,False,42,
1001632,Military Discount,True,12,
1001633,First Purchase Discount,True,15,
1001634,Weekend Offer,False,21,
1001635,Holiday Special,False,11,
1001636,New Customer Bonus,False,70,
1001637,Referral Bonus,False,36,
1001638,Referral Bonus,False,51,
1001639,Bundle Discount,True,32,
1001640,Employee Discount,False,34,
1001641,Loyalty Reward,True,20,
1001642,Price Drop,True,42,36.0
1001643,End of Month Deal,True,31,45.0
1001644,Weekend Offer,True,18,
1001645,Tiered Discount (Gold),False,33,
1001646,Seasonal Clearance,True,39,
1001647,Online Exclusive,True,45,
1001648,Weekend Offer,False,56,
1001649,Birthday Discount,False,35,
1001650,Seasonal Clearance,False,55,
1001651,Online Exclusive,True,39,
1001652,Senior Discount,False,18,
1001653,Anniversary Discount,True,15,21.0
1001654,In-Store Only,True,61,
1001655,Senior Discount,False,13,
1001656,Tiered Discount (Silver),False,70,
1001657,Tiered Discount (Silver),True,50,
1001658,Birthday Discount,False,18,
1001659,Tiered Discount (Gold),False,31,
1001660,Employee Discount,False,58,
1001661,Limited Time Offer,True,59,
1001662,Special Promotion,True,65,31.0
1001663,Quantity Discount,False,39,
1001664,First Purchase Discount,True,53,
1001665,Senior Discount,True,37,
1001666,Online Exclusive,False,9,
1001667,New Customer Bonus,False,12,
1001668,Senior Discount,False,59,
1001669,Back to School Discount,True,47,
1001670,Employee Discount,False,64,38.0
1001671,Military Discount,True,32,
1001672,Referral Bonus,False,21,
1001673,Limited Time Offer,False,69,
1001674,Early Bird Savings,False,53,
1001675,End of Month Deal,True,29,
1001676,Referral Bonus,True,15,
1001677,End of Month Deal,False,9,
1001678,New Customer Bonus,False,48,24.0
1001679,Member Appreciation,False,10,70.0
1001680,Limited Time Offer,True,59,
1001681,Flash Sale,False,69,
1001682,Student Discount,False,30,27.0
1001683,Limited Time Offer,False,61,
1001684,Seasonal Clearance,True,27,8.0
1001685,Weekend Offer,True,34,
1001686,Senior Discount,False,23,
1001687,Flash Sale,False,58,
1001688,New Customer Bonus,True,39,
1001689,In-Store Only,True,41,18.0
1001690,Tiered Discount (Gold),True,32,
1001691,End of Month Deal,False,15,10.0
1001692,Loyalty Reward,False,62,
1001693,Back to School Discount,False,30,
1001694,VIP Discount,True,9,
1001695,Holiday Special,True,33,10.0
1001696,Student Discount,True,24,
1001697,Referral Bonus,False,67,
1001698,Quantity Discount,True,5,
1001699,In-Store Only,True,13,
1001700,Tiered Discount (Gold),True,16,
1001701,Bundle Discount,True,46,
1001702,Summer Sale,False,64,13.0
1001703,End of Month Deal,False,58,
1001704,Newsletter Subscriber Deal,False,57,
1001705,Bundle Discount,False,21,39.0
1001706,Member Appreciation,True,65,
1001707,Early Bird Savings,True,10,
1001708,Senior Discount,False,27,
1001709,Holiday Special,True,70,
1001710,Early Bird Savings,True,36,
1001711,Student Discount,True,31,
1001712,Special Promotion,True,70,
1001713,Weekend Offer,False,57,
1001714,Employee Discount,True,29,
1001715,In-Store Only,True,52,
1001716,VIP Discount,False,45,
1001717,Special Promotion,False,70,
1001718,Tiered Discount (Gold),True,16,20.0
1001719,Senior Discount,True,47,
1001720,Special Promotion,False,69,65.0
1001721,In-Store Only,True,35,
1001722,Back to School Discount,False,32,
1001723,Tiered Discount (Silver),True,60,
1001724,Special Promotion,True,17,
1001725,Seasonal Clearance,True,10,48.0
1001726,VIP Discount,True,55,19.0
1001727,Bundle Discount,False,6,64.0
1001728,Senior Discount,False,29,
1001729,New Customer Bonus,True,9,
1001730,Referral Bonus,False,50,51.0
1001731,Price Drop,False,47,
1001732,Early Bird Savings,True,37,
1001733,Weekend Offer,False,68,
1001734,Senior Discount,True,38,
1001735,Employee Discount,False,51,
1001736,Military Discount,False,68,
1001737,Tiered Discount (Gold),True,40,58.0
1001738,Student Discount,True,21,
1001739,Weekend Offer,False,40,
1001740,Student Discount,True,6,
1001741,Member Appreciation,False,29,
1001742,Quantity Discount,False,61,
1001743,Weekend Offer,False,31,
1001744,Bundle Discount,True,15,26.0
1001745,First Purchase Discount,False,54,
1001746,Seasonal Clearance,True,39,
1001747,Special Promotion,True,5,
1001748,Quantity Discount,False,16,
1001749,Member Appreciation,True,29,33.0
1001750,Quantity Discount,True,33,
1001751,Seasonal Clearance,True,49,
1001752,Tiered Discount (Silver),False,31,
1001753,Limited Time Offer,True,6,
1001754,Back to School Discount,True,53,50.0
1001755,Employee Discount,True,59,
1001756,Weekend Offer,True,35,
1001757,Tiered Discount (Gold),False,70,
1001758,Back to School Discount,False,45,
1001759,VIP Discount,True,54,
1001760,Bundle Discount,True,50,
1001761,In-Store Only,True,51,
1001762,Loyalty Reward,True,62,
1001763,Limited Time Offer,True,60,
1001764,Flash Sale,False,28,
1001765,Anniversary Discount,False,5,
1001766,Back to School Discount,False,53,
1001767,Member Appreciation,False,52,
1001768,Tiered Discount (Gold),True,36,
1001769,Bundle Discount,True,54,
1001770,First Purchase Discount,True,13,30.0
1001771,Birthday Discount,True,59,
1001772,Online Exclusive,True,34,
1001773,Bundle Discount,False,32,
1001774,Tiered Discount (Gold),False,52,
1001775,Military Discount,False,62,
1001776,VIP Discount,False,52,36.0
1001777,Seasonal Clearance,True,8,
1001778,Quantity Discount,True,25,
1001779,Early Bird Savings,True,10,
1001780,End of Month Deal,False,67,
1001781,Employee Discount,False,65,
1001782,Quantity Discount,False,63,67.0
1001783,Loyalty Reward,False,49,
1001784,VIP Discount,True,65,
1001785,Member Appreciation,True,25,
1001786,In-Store Only,False,58,
1001787,Member Appreciation,False,56,
1001788,Limited Time Offer,True,59,
1001789,Early Bird Savings,False,5,
1001790,Student Discount,False,69,
1001791,Newsletter Subscriber Deal,False,8,
1001792,Military Discount,True,64,
1001793,End of Month Deal,False,42,
1001794,Weekend Offer,True,53,
1001795,Member Appreciation,False,6,
1001796,Student Discount,False,60,
1001797,Back to School Discount,True,36,
1001798,Flash Sale,False,50,
1001799,Referral Bonus,False,14,35.0
1001800,Newsletter Subscriber Deal,False,35,
1001801,Tiered Discount (Gold),True,61,
1001802,Employee Discount,False,6,
1001803,Back to School Discount,True,35,
1001804,Special Promotion,False,70,
1001805,Member Appreciation,True,5,
1001806,Back to School Discount,True,33,
1001807,Loyalty Reward,False,32,63.0
1001808,Price Drop,False,20,
1001809,Bundle Discount,False,38,24.0
1001810,Early Bird Savings,False,31,45.0
1001811,Flash Sale,True,65,
1001812,Back to School Discount,True,55,
1001813,In-Store Only,True,65,
1001814,Holiday Special,True,69,
1001815,Newsletter Subscriber Deal,True,10,
1001816,Holiday Special,True,52,
1001817,Referral Bonus,True,37,
1001818,Online Exclusive,True,62,
1001819,Employee Discount,False,56,
1001820,Limited Time Offer,False,13,45.0
1001821,Birthday Discount,False,70,
1001822,Member Appreciation,True,64,
1001823,Birthday Discount,False,31,51.0
1001824,VIP Discount,False,69,54.0
1001825,Military Discount,True,65,
1001826,Referral Bonus,True,63,
1001827,Price Drop,True,41,
1001828,VIP Discount,True,33,
1001829,Seasonal Clearance,False,13,
1001830,End of Month Deal,False,35,
1001831,Flash Sale,True,25,55.0
1001832,Birthday Discount,False,55,
1001833,Loyalty Reward,True,13,17.0
1001834,Loyalty Reward,False,61,
1001835,Employee Discount,True,61,
1001836,Special Promotion,True,70,
1001837,Early Bird Savings,False,61,
1001838,Student Discount,False,21,
1001839,Summer Sale,False,23,
1001840,VIP Discount,False,9,
1001841,Weekend Offer,True,5,
1001842,Birthday Discount,False,24,15.0
1001843,Referral Bonus,False,70,
1001844,Back to School Discount,False,67,17.0
1001845,Weekend Offer,True,52,
1001846,Senior Discount,True,58,9.0
1001847,Price Drop,False,47,
1001848,Senior Discount,True,61,38.0
1001849,Seasonal Clearance,False,34,
1001850,Holiday Special,False,26,36.0
1001851,Summer Sale,False,61,
1001852,First Purchase Discount,False,48,
1001853,Anniversary Discount,True,22,
1001854,New Customer Bonus,True,63,
1001855,Newsletter Subscriber Deal,False,21,
1001856,Quantity Discount,True,14,
1001857,In-Store Only,True,31,
1001858,Referral Bonus,True,68,
1001859,Limited Time Offer,True,6,
1001860,Military Discount,True,8,
1001861,Back to School Discount,False,14,
1001862,Price Drop,True,40,
1001863,In-Store Only,True,47,
1001864,Back to School Discount,False,51,
1001865,Senior Discount,True,70,
1001866,Bundle Discount,True,70,
1001867,Member Appreciation,True,27,
1001868,Employee Discount,True,63,
1001869,End of Month Deal,True,52,
1001870,Online Exclusive,True,40,
1001871,Referral Bonus,False,65,
1001872,Quantity Discount,False,14,10.0
1001873,Weekend Offer,True,68,
1001874,Loyalty Reward,False,28,
1001875,End of Month Deal,True,39,
1001876,Loyalty Reward,True,38,37.0
1001877,Early Bird Savings,False,33,
1001878,Limited Time Offer,False,37,
1001879,Weekend Offer,True,68,
1001880,Member Appreciation,False,5,
1001881,Limited Time Offer,True,28,
1001882,Anniversary Discount,True,50,
1001883,Member Appreciation,False,12,25.0
1001884,Birthday Discount,True,35,
1001885,Special Promotion,False,5,
1001886,Military Discount,False,58,
1001887,Student Discount,False,34,38.0
1001888,Birthday Discount,True,44,40.0
1001889,Summer Sale,False,25,29.0
1001890,Early Bird Savings,True,44,
1001891,Tiered Discount (Gold),False,5,
1001892,Birthday Discount,True,28,
1001893,Special Promotion,False,13,
1001894,Early Bird Savings,False,54,
1001895,Weekend Offer,False,44,
1001896,Tiered Discount (Gold),True,13,
1001897,Military Discount,True,61,
1001898,Weekend Offer,False,21,
1001899,Member Appreciation,False,57,
1001900,Online Exclusive,True,58,
1001901,Holiday Special,True,8,
1001902,Referral Bonus,False,45,
1001903,Limited Time Offer,True,55,
1001904,Online Exclusive,False,59,
1001905,Birthday Discount,True,8,
1001906,Online Exclusive,True,18,
1001907,Quantity Discount,False,12,
1001908,New Customer Bonus,True,11,
1001909,Seasonal Clearance,False,57,
1001910,Birthday Discount,True,17,
1001911,End of Month Deal,True,66,
1001912,Early Bird Savings,False,65,
1001913,Birthday Discount,True,37,
1001914,Early Bird Savings,True,53,
1001915,Weekend Offer,False,14,
1001916,Tiered Discount (Gold),False,48,
1001917,Limited Time Offer,False,10,
1001918,Birthday Discount,False,8,
1001919,Price Drop,False,22,
1001920,In-Store Only,True,46,
1001921,Summer Sale,False,47,14.0
1001922,Employee Discount,True,22,
1001923,Birthday Discount,False,13,
1001924,Military Discount,False,27,36.0
1001925,Price Drop,True,48,
1001926,Weekend Offer,True,64,
1001927,Anniversary Discount,False,64,
1001928,Employee Discount,False,66,
1001929,Birthday Discount,False,19,
1001930,Special Promotion,True,43,
1001931,New Customer Bonus,True,26,
1001932,Summer Sale,False,29,60.0
1001933,Newsletter Subscriber Deal,True,14,
1001934,First Purchase Discount,False,28,
1001935,Anniversary Discount,False,46,
1001936,Tiered Discount (Gold),False,13,32.0
1001937,Weekend Offer,False,33,
1001938,Member Appreciation,True,66,
1001939,Online Exclusive,True,37,
1001940,End of Month Deal,False,22,36.0
1001941,Quantity Discount,False,58,
1001942,Back to School Discount,False,67,
1001943,Limited Time Offer,False,43,
1001944,Seasonal Clearance,False,13,
1001945,Summer Sale,True,58,37.0
1001946,Employee Discount,False,57,59.0
1001947,Quantity Discount,True,33,
1001948,Back to School Discount,False,38,
1001949,Employee Discount,False,35,
1001950,Weekend Offer,False,49,
1001951,Tiered Discount (Silver),False,35,
1001952,Student Discount,True,46,
1001953,Newsletter Subscriber Deal,False,51,23.0
1001954,Birthday Discount,False,15,
1001955,Flash Sale,True,41,
1001956,Student Discount,True,54,
1001957,Online Exclusive,False,35,
1001958,Employee Discount,True,32,29.0
1001959,Referral Bonus,False,59,
1001960,Quantity Discount,True,33,
1001961,Holiday Special,False,9,
1001962,Bundle Discount,True,57,
1001963,Bundle Discount,True,33,
1001964,Senior Discount,False,34,7.0
1001965,Weekend Offer,False,21,
1001966,In-Store Only,False,69,35.0
1001967,First Purchase Discount,False,18,
1001968,Summer Sale,False,67,
1001969,Special Promotion,False,37,
1001970,Back to School Discount,False,63,
1001971,Military Discount,True,59,
1001972,In-Store Only,False,11,20.0
1001973,Weekend Offer,True,40,
1001974,Early Bird Savings,False,14,
1001975,Senior Discount,True,18,
1001976,Tiered Discount (Silver),False,67,
1001977,Tiered Discount (Gold),True,53,57.0
1001978,Tiered Discount (Gold),True,37,
1001979,Seasonal Clearance,True,35,
1001980,Birthday Discount,False,36,
1001981,Summer Sale,False,47,
1001982,In-Store Only,False,23,
1001983,Price Drop,True,27,50.0
1001984,Military Discount,False,26,
1001985,Newsletter Subscriber Deal,True,50,
1001986,Price Drop,True,29,
1001987,Birthday Discount,True,32,8.0
1001988,Quantity Discount,True,58,
1001989,Military Discount,False,58,52.0
1001990,Member Appreciation,False,9,10.0
1001991,New Customer Bonus,False,58,
1001992,Birthday Discount,False,46,
1001993,Special Promotion,False,56,
1001994,Anniversary Discount,True,30,
1001995,Price Drop,True,69,
1001996,Referral Bonus,False,15,
1001997,Limited Time Offer,True,38,
1001998,In-Store Only,True,36,
1001999,Senior Discount,False,51,
1002000,Price Drop,True,14,
1002001,First Purchase Discount,True,37,
1002002,Birthday Discount,True,13,
1002003,Seasonal Clearance,False,28,
1002004,Limited Time Offer,True,59,
1002005,Special Promotion,False,40,
1002006,Early Bird Savings,False,32,
1002007,Senior Discount,False,45,
1002008,Bundle Discount,True,41,
1002009,Newsletter Subscriber Deal,False,53,59.0
1002010,Military Discount,True,23,
1002011,Birthday Discount,True,59,
1002012,Special Promotion,True,59,
1002013,Online Exclusive,False,29,
1002014,Special Promotion,False,56,
1002015,Newsletter Subscriber Deal,False,20,56.0
1002016,Student Discount,False,55,10.0
1002017,Quantity Discount,True,65,
1002018,Member Appreciation,True,59,
1002019,Flash Sale,True,67,
1002020,Seasonal Clearance,False,14,
1002021,VIP Discount,False,45,27.0
1002022,VIP Discount,False,6,
1002023,Newsletter Subscriber Deal,True,30,
1002024,New Customer Bonus,False,69,
1002025,Tiered Discount (Gold),False,10,23.0
1002026,Quantity Discount,False,24,
1002027,Special Promotion,True,9,
1002028,Early Bird Savings,True,63,64.0
1002029,VIP Discount,False,55,
1002030,Holiday Special,True,26,
1002031,Early Bird Savings,False,17,
1002032,VIP Discount,False,42,
1002033,Limited Time Offer,False,63,
1002034,Senior Discount,True,35,66.0
1002035,In-Store Only,False,23,
1002036,Limited Time Offer,False,44,
1002037,Weekend Offer,True,36,
1002038,Tiered Discount (Gold),False,17,
1002039,Bundle Discount,False,65,
1002040,Employee Discount,False,17,
1002041,Early Bird Savings,True,41,
1002042,New Customer Bonus,True,36,
1002043,Referral Bonus,True,24,
1002044,End of Month Deal,False,58,
1002045,Special Promotion,False,48,
1002046,Birthday Discount,False,10,
1002047,Student Discount,True,21,
1002048,VIP Discount,False,45,13.0
1002049,Military Discount,True,36,
1002050,Referral Bonus,True,8,
1002051,Loyalty Reward,False,36,
1002052,End of Month Deal,False,48,
1002053,Price Drop,True,63,24.0
1002054,Special Promotion,False,15,
1002055,Loyalty Reward,False,36,
1002056,Student Discount,True,16,
1002057,Loyalty Reward,False,60,
1002058,Back to School Discount,False,43,
1002059,Bundle Discount,False,15,
1002060,Holiday Special,False,6,
1002061,Back to School Discount,True,48,19.0
1002062,Anniversary Discount,True,27,18.0
1002063,Loyalty Reward,True,38,
1002064,Seasonal Clearance,False,24,
1002065,Back to School Discount,False,24,
1002066,Employee Discount,False,65,
1002067,Special Promotion,False,39,
1002068,Referral Bonus,True,65,
1002069,Referral Bonus,False,40,
1002070,Flash Sale,False,51,
1002071,Seasonal Clearance,True,66,
1002072,Quantity Discount,False,66,
1002073,Loyalty Reward,False,15,
1002074,Birthday Discount,True,27,
1002075,Student Discount,True,36,
1002076,VIP Discount,True,42,
1002077,Quantity Discount,True,59,
1002078,Bundle Discount,False,5,
1002079,Holiday Special,False,46,
1002080,Limited Time Offer,True,7,
1002081,First Purchase Discount,True,21,
1002082,Loyalty Reward,False,65,
1002083,Holiday Special,False,44,
1002084,Loyalty Reward,False,20,
1002085,VIP Discount,False,61,
1002086,Anniversary Discount,False,41,
1002087,Quantity Discount,True,19,
1002088,Limited Time Offer,True,68,
1002089,Limited Time Offer,True,55,7.0
1002090,Online Exclusive,True,56,
1002091,Quantity Discount,True,42,
1002092,VIP Discount,True,50,
1002093,Seasonal Clearance,False,13,
1002094,End of Month Deal,True,22,12.0
1002095,First Purchase Discount,True,61,
1002096,Tiered Discount (Gold),False,58,
1002097,Birthday Discount,True,27,
1002098,Price Drop,True,60,40.0
1002099,Holiday Special,True,62,
1002100,Special Promotion,True,13,
1002101,In-Store Only,False,23,52.0
1002102,Referral Bonus,True,25,
1002103,Bundle Discount,True,35,
1002104,Loyalty Reward,True,44,
1002105,Referral Bonus,False,42,
1002106,Special Promotion,True,35,
1002107,Newsletter Subscriber Deal,False,46,
1002108,Price Drop,False,26,
1002109,Senior Discount,False,67,
1002110,Student Discount,True,14,
1002111,Employee Discount,False,37,23.0
1002112,Senior Discount,False,11,
1002113,Early Bird Savings,True,60,
1002114,Flash Sale,False,34,
1002115,Summer Sale,True,5,
1002116,Member Appreciation,True,8,
1002117,Back to School Discount,False,40,
1002118,VIP Discount,False,32,
1002119,Early Bird Savings,False,5,
1002120,Holiday Special,False,62,
1002121,Bundle Discount,False,24,
1002122,End of Month Deal,True,32,
1002123,First Purchase Discount,False,29,
1002124,Tiered Discount (Silver),True,60,
1002125,New Customer Bonus,True,40,
1002126,Military Discount,True,51,
1002127,Newsletter Subscriber Deal,False,24,
1002128,Flash Sale,True,53,
1002129,Loyalty Reward,True,20,
1002130,New Customer Bonus,False,25,
1002131,Seasonal Clearance,True,35,
1002132,Flash Sale,False,6,
1002133,Military Discount,False,5,
1002134,Weekend Offer,True,5,22.0
1002135,New Customer Bonus,True,46,
1002136,Weekend Offer,False,16,
1002137,Back to School Discount,False,38,
1002138,Limited Time Offer,True,25,
1002139,Back to School Discount,True,25,
1002140,Birthday Discount,True,55,
1002141,Back to School Discount,True,34,
1002142,VIP Discount,False,66,
1002143,Back to School Discount,False,60,
1002144,Bundle Discount,False,5,
1002145,Early Bird Savings,False,69,
1002146,Quantity Discount,False,40,
1002147,Early Bird Savings,False,21,
1002148,Senior Discount,False,23,
1002149,Birthday Discount,False,8,
1002150,Employee Discount,False,69,68.0
1002151,Weekend Offer,False,35,51.0
1002152,Military Discount,True,38,
1002153,In-Store Only,True,10,
1002154,Back to School Discount,False,17,23.0
1002155,Flash Sale,False,59,
1002156,Quantity Discount,False,44,
1002157,New Customer Bonus,True,68,
1002158,Newsletter Subscriber Deal,True,36,
1002159,Birthday Discount,False,43,
1002160,Bundle Discount,True,50,
1002161,Bundle Discount,False,60,
1002162,Bundle Discount,True,59,
1002163,Early Bird Savings,False,26,
1002164,Early Bird Savings,True,16,
1002165,Quantity Discount,True,65,
1002166,Online Exclusive,True,14,
1002167,Bundle Discount,False,47,39.0
1002168,Birthday Discount,True,23,6.0
1002169,Back to School Discount,True,25,
1002170,Tiered Discount (Silver),True,39,
1002171,Special Promotion,True,23,
1002172,Loyalty Reward,False,60,
1002173,Summer Sale,True,66,
1002174,Weekend Offer,True,65,
1002175,Newsletter Subscriber Deal,True,44,
1002176,Loyalty Reward,False,28,
1002177,Limited Time Offer,False,52,
1002178,Early Bird Savings,False,35,
1002179,Early Bird Savings,False,60,
1002180,Weekend Offer,False,69,
1002181,Summer Sale,True,12,
1002182,Military Discount,False,17,6.0
1002183,Holiday Special,False,36,
1002184,Loyalty Reward,False,21,
1002185,Holiday Special,False,55,
1002186,Summer Sale,True,26,
1002187,Tiered Discount (Gold),True,9,
1002188,Weekend Offer,False,22,
1002189,Price Drop,True,70,
1002190,Senior Discount,False,57,
1002191,Holiday Special,True,45,
1002192,Military Discount,True,19,
1002193,In-Store Only,False,29,
1002194,In-Store Only,False,30,
1002195,Quantity Discount,False,69,
1002196,Loyalty Reward,True,27,
1002197,Back to School Discount,False,67,
1002198,Senior Discount,True,63,
1002199,End of Month Deal,False,16,
1002200,Flash Sale,True,54,
1002201,Summer Sale,False,28,
1002202,Tiered Discount (Silver),False,41,66.0
1002203,In-Store Only,True,44,
1002204,In-Store Only,False,52,12.0
1002205,Employee Discount,True,65,
1002206,Weekend Offer,True,8,
1002207,Weekend Offer,True,18,
1002208,Quantity Discount,True,44,
1002209,Bundle Discount,False,19,23.0
1002210,In-Store Only,False,6,
1002211,Summer Sale,True,8,
1002212,Back to School Discount,False,38,52.0
1002213,Senior Discount,True,47,
1002214,Flash Sale,False,63,
1002215,Seasonal Clearance,True,26,
1002216,End of Month Deal,True,40,
1002217,Early Bird Savings,True,24,
1002218,Tiered Discount (Silver),True,63,
1002219,Online Exclusive,False,56,21.0
1002220,Birthday Discount,False,28,
1002221,In-Store Only,True,28,
1002222,Loyalty Reward,False,59,
1002223,Referral Bonus,False,25,
1002224,In-Store Only,True,10,
1002225,Senior Discount,False,23,30.0
1002226,Newsletter Subscriber Deal,False,40,
1002227,New Customer Bonus,True,58,
1002228,Student Discount,False,65,
1002229,Limited Time Offer,False,50,
1002230,Back to School Discount,False,48,
1002231,Limited Time Offer,False,58,
1002232,Military Discount,True,27,5.0
1002233,Birthday Discount,True,22,
1002234,Flash Sale,True,5,
1002235,Loyalty Reward,True,57,
1002236,Anniversary Discount,True,47,
1002237,Early Bird Savings,True,70,
1002238,Weekend Offer,True,20,56.0
1002239,Weekend Offer,False,31,
1002240,Tiered Discount (Gold),False,21,
1002241,Price Drop,True,38,
1002242,In-Store Only,True,22,
1002243,New Customer Bonus,False,39,55.0
1002244,Member Appreciation,False,33,
1002245,Seasonal Clearance,False,49,
1002246,Weekend Offer,True,60,
1002247,Member Appreciation,False,67,
1002248,Senior Discount,False,23,
1002249,Early Bird Savings,False,53,70.0
1002250,Flash Sale,True,33,
1002251,Flash Sale,True,10,
1002252,Summer Sale,True,34,
1002253,Student Discount,False,12,50.0
1002254,Student Discount,True,16,
1002255,Limited Time Offer,True,29,
1002256,Special Promotion,True,65,35.0
1002257,VIP Discount,False,10,
1002258,Online Exclusive,False,33,43.0
1002259,Military Discount,True,25,
1002260,End of Month Deal,False,19,28.0
1002261,Tiered Discount (Gold),False,12,
1002262,End of Month Deal,True,19,37.0
1002263,Holiday Special,True,63,20.0
1002264,VIP Discount,True,22,
1002265,Weekend Offer,True,16,
1002266,Holiday Special,True,15,65.0
1002267,Online Exclusive,True,34,
1002268,Employee Discount,False,56,
1002269,VIP Discount,True,34,
1002270,Employee Discount,True,19,
1002271,Newsletter Subscriber Deal,True,10,
1002272,Weekend Offer,False,23,
1002273,Anniversary Discount,True,34,35.0
1002274,Tiered Discount (Silver),False,47,
1002275,First Purchase Discount,False,13,
1002276,Tiered Discount (Gold),False,9,
1002277,New Customer Bonus,False,14,
1002278,Back to School Discount,True,42,
1002279,Seasonal Clearance,False,9,
1002280,Tiered Discount (Gold),True,46,
1002281,Seasonal Clearance,True,41,
1002282,Weekend Offer,True,44,
1002283,Employee Discount,True,61,28.0
1002284,Limited Time Offer,True,42,17.0
1002285,Tiered Discount (Silver),False,63,
1002286,Seasonal Clearance,False,5,
1002287,Online Exclusive,False,35,
1002288,Student Discount,False,20,66.0
1002289,End of Month Deal,False,68,
1002290,Referral Bonus,False,29,
1002291,Anniversary Discount,True,30,
1002292,Limited Time Offer,False,11,
1002293,Holiday Special,True,60,
1002294,Birthday Discount,True,8,
1002295,Bundle Discount,True,26,
1002296,Newsletter Subscriber Deal,False,25,
1002297,Student Discount,False,40,37.0
1002298,Anniversary Discount,False,61,
1002299,Flash Sale,True,29,
1002300,Holiday Special,True,66,
1002301,Back to School Discount,False,23,
1002302,Summer Sale,False,39,
1002303,Anniversary Discount,True,53,
1002304,Limited Time Offer,True,45,43.0
1002305,Special Promotion,True,9,53.0
1002306,Seasonal Clearance,False,42,
1002307,Limited Time Offer,True,39,16.0
1002308,Bundle Discount,True,22,
1002309,Holiday Special,False,18,
1002310,Holiday Special,False,39,8.0
1002311,In-Store Only,True,45,
1002312,VIP Discount,False,26,
1002313,Online Exclusive,True,62,
1002314,VIP Discount,False,27,6.0
1002315,Member Appreciation,False,19,
1002316,Military Discount,True,23,
1002317,Tiered Discount (Silver),True,17,
1002318,Referral Bonus,False,18,
1002319,Employee Discount,False,63,39.0
1002320,Summer Sale,False,47,21.0
1002321,Summer Sale,False,50,
1002322,Quantity Discount,False,7,13.0
1002323,Member Appreciation,True,40,
1002324,Back to School Discount,True,16,
1002325,Online Exclusive,False,52,
1002326,Birthday Discount,True,27,
1002327,Summer Sale,True,27,
1002328,First Purchase Discount,False,50,
1002329,Referral Bonus,True,30,
1002330,Loyalty Reward,True,35,
1002331,Member Appreciation,False,17,
1002332,Referral Bonus,True,8,
1002333,Weekend Offer,False,65,
1002334,Flash Sale,True,17,
1002335,Flash Sale,True,39,
1002336,Summer Sale,True,34,
1002337,Bundle Discount,True,43,
1002338,Bundle Discount,False,49,
1002339,Tiered Discount (Gold),True,60,
1002340,Quantity Discount,False,11,
1002341,Student Discount,False,21,
1002342,Price Drop,True,28,
1002343,First Purchase Discount,False,29,
1002344,End of Month Deal,True,9,
1002345,Summer Sale,False,26,
1002346,Flash Sale,True,54,
1002347,Weekend Offer,False,51,
1002348,Military Discount,True,49,
1002349,Student Discount,True,64,
1002350,Loyalty Reward,False,43,
1002351,Employee Discount,True,26,
1002352,Quantity Discount,False,26,
1002353,Back to School Discount,True,51,
1002354,Special Promotion,False,7,
1002355,First Purchase Discount,False,8,
1002356,Price Drop,True,10,
1002357,Flash Sale,False,70,50.0
1002358,Member Appreciation,True,37,
1002359,Holiday Special,True,15,
1002360,Holiday Special,False,22,
1002361,Flash Sale,False,32,22.0
1002362,In-Store Only,False,35,
1002363,Newsletter Subscriber Deal,True,14,
1002364,Online Exclusive,True,39,
1002365,Quantity Discount,True,40,
1002366,Tiered Discount (Gold),True,17,
1002367,Newsletter Subscriber Deal,False,63,
