item_id,name,price,category_id,placement,start_date,end_date
804548,Sweater,129.23,188,Aisle 7,2024-06-13,
804549,Gloves,62.78,673,End Cap D,2023-06-26,
804550,Pants,51.51,546,Aisle 10,2023-09-15,
804551,Basketball,124.19,487,Aisle 17,2024-05-02,
804552,Tank Top,144.28,770,Aisle 8,2024-01-28,
804553,Cap,130.85,781,Aisle 15,2023-07-03,
804554,Skirt,120.75,414,Aisle 5,2024-09-14,
804555,Sports Jersey,113.42,669,Aisle 1,2024-01-12,
804556,Notebook,141.18,838,Aisle 15,2024-05-07,
804557,Notebook,113.5,997,End Cap E,2024-09-07,
804558,Polo Shirt,128.37,107,Aisle 15,2024-05-03,
804559,Notebook,66.57,137,End Cap A,2024-08-18,
804560,Polo Shirt,36.18,248,Aisle 3,2023-03-22,
804561,Soap,7.77,987,End Cap D,2023-03-12,
804562,Water Bottle,79.4,753,Aisle 13,2024-07-11,
804563,Resistance Bands,121.87,298,Aisle 16,2024-03-14,
804564,Sweater,140.83,121,Display Table,2023-08-19,
804565,Pillow,66.91,586,Aisle 15,2024-06-14,
804566,Basketball,80.26,375,Aisle 16,2024-07-02,
804567,Hoodie,28.39,493,Aisle 18,2023-11-10,
804568,Pen Set,92.68,822,Aisle 14,2023-05-31,
804569,Hat,102.14,387,Aisle 20,2024-04-01,
804570,USB Cable,111.77,362,Aisle 8,2023-08-09,
804571,Belt,124.82,141,Aisle 8,2024-06-12,
804572,Skirt,43.04,898,End Cap B,2023-12-06,
804573,Soap,11.12,469,Aisle 2,2024-11-07,
804574,Football,29.51,578,Aisle 12,2023-08-09,
804575,Headphones,7.38,552,Aisle 12,2023-04-09,
804576,Shorts,136.32,988,Aisle 1,2023-02-09,
804577,Headphones,146.13,435,Aisle 4,2024-09-20,
804578,Pants,65.31,781,Aisle 16,2023-05-03,
804579,Water Bottle,33.55,213,Aisle 20,2024-09-15,
804580,Phone Case,23.52,456,Aisle 12,2024-05-10,
804581,Pants,126.81,669,Aisle 6,2024-08-02,
804582,Hat,46.53,799,End Cap E,2024-04-17,
804583,Blanket,69.98,667,Aisle 20,2023-05-13,
804584,Skirt,56.02,282,Aisle 5,2023-07-18,
804585,Cap,65.67,590,Aisle 14,2023-11-29,
804586,Sports Jersey,136.13,710,Aisle 1,2024-03-25,
804587,Resistance Bands,132.47,736,Aisle 7,2023-06-19,
804588,Candle,7.65,346,Aisle 6,2023-11-12,
804589,Notebook,10.0,562,Aisle 20,2023-03-18,
804590,Beanie,34.29,334,Aisle 19,2024-07-14,
804591,Socks,33.48,555,Checkout Counter,2023-03-02,
804592,Sports Jersey,101.01,218,Aisle 19,2024-08-09,
804593,Water Bottle,60.61,811,End Cap E,2024-07-23,
804594,Notebook,23.81,241,Aisle 3,2024-03-22,
804595,Headphones,64.63,633,Aisle 6,2023-12-01,
804596,Soap,6.38,970,Aisle 4,2023-10-02,
804597,Football,144.02,849,Aisle 9,2023-09-04,
804598,Dumbbells,63.47,673,Aisle 7,2023-02-19,
804599,Water Bottle,71.3,656,Aisle 4,2024-11-13,
804600,Notebook,73.73,986,Aisle 3,2024-04-25,
804601,Pillow,99.35,491,Aisle 12,2024-11-18,
804602,Gloves,80.43,528,Aisle 17,2024-10-18,
804603,Hoodie,39.46,606,Aisle 7,2024-04-16,
804604,Dumbbells,15.1,408,Aisle 7,2024-12-02,
804605,Headphones,64.72,164,Checkout Counter,2024-03-25,
804606,Sneakers,60.72,726,Aisle 17,2024-09-24,
804607,Headphones,51.11,516,Aisle 12,2023-07-01,
804608,Button-Down Shirt,97.57,201,Aisle 13,2023-04-19,
804609,T-Shirt,66.9,613,Aisle 7,2023-11-06,
804610,Football,69.97,234,Checkout Counter,2024-04-16,
804611,Lotion,28.26,208,Aisle 8,2024-01-30,
804612,Leggings,130.47,168,Aisle 20,2024-11-23,
804613,Headphones,57.11,367,Aisle 5,2024-11-23,
804614,Cap,118.38,500,End Cap D,2023-04-19,
804615,Soccer Ball,49.72,787,Display Table,2024-02-04,
804616,Blanket,68.25,541,Aisle 19,2023-10-05,
804617,Tank Top,101.81,548,Aisle 9,2023-12-04,
804618,Lotion,76.73,377,End Cap E,2024-10-18,
804619,Cap,66.28,994,Aisle 18,2023-03-18,
804620,Sweater,49.56,544,Aisle 12,2023-07-30,
804621,Sweater,45.62,999,Aisle 9,2024-12-07,
804622,Gloves,84.66,473,Aisle 12,2024-03-13,
804623,Dress,142.84,757,Aisle 6,2024-03-13,
804624,Dress,51.13,983,End Cap B,2023-04-06,
804625,Resistance Bands,149.53,215,Aisle 17,2023-11-29,
804626,Lotion,96.51,128,End Cap E,2023-06-09,
804627,Backpack,18.23,309,Display Table,2023-02-02,
804628,Button-Down Shirt,76.64,539,Aisle 3,2024-01-11,
804629,Pen Set,92.69,777,Aisle 10,2023-04-23,
804630,Towel,29.46,127,Aisle 19,2024-05-01,
804631,Headphones,104.41,225,End Cap E,2024-05-08,
804632,USB Cable,89.49,284,Aisle 7,2023-04-20,
804633,Backpack,107.99,269,Aisle 8,2024-02-20,
804634,Backpack,49.88,453,Aisle 14,2024-10-12,
804635,Soap,44.52,583,Aisle 7,2023-06-22,
804636,Towel,116.51,222,End Cap B,2023-03-25,
804637,Dumbbells,17.6,545,Aisle 15,2023-04-10,
804638,Tennis Racket,43.18,710,Aisle 20,2023-10-21,
804639,Belt,141.14,962,Aisle 20,2023-11-17,
804640,Blanket,46.3,899,Aisle 15,2023-03-13,
804641,Towel,129.6,671,Aisle 15,2024-11-01,
804642,Phone Case,41.56,824,Aisle 4,2023-03-16,
804643,Skirt,132.86,942,Aisle 4,2023-09-08,
804644,Sports Jersey,33.74,876,Aisle 9,2024-09-22,
804645,Hat,130.9,957,Aisle 13,2024-08-28,
804646,Tennis Racket,57.6,944,End Cap D,2024-12-25,
804647,Sports Jersey,60.31,645,Aisle 18,2023-07-13,
804648,Blanket,54.48,600,Aisle 19,2023-07-19,
804649,Water Bottle,42.79,177,Aisle 2,2024-02-06,
804650,Headphones,35.85,365,End Cap C,2024-05-18,
804651,Headphones,67.86,673,Aisle 17,2024-09-06,
804652,Wallet,80.42,489,Aisle 14,2024-05-16,
804653,Sweater,105.64,525,Aisle 7,2024-12-22,
804654,Charger,21.39,981,Aisle 17,2024-10-29,
804655,Soccer Ball,42.26,112,Aisle 17,2023-04-19,
804656,Button-Down Shirt,124.4,475,Aisle 4,2024-06-21,
804657,Tennis Racket,83.1,857,End Cap A,2024-03-22,
804658,Soap,69.01,579,Aisle 6,2024-02-21,
804659,Soap,45.04,174,End Cap A,2023-03-16,
804660,Sweater,126.9,925,Aisle 14,2024-03-26,
804661,Sunglasses,36.57,469,Aisle 10,2024-10-24,
804662,USB Cable,141.35,760,End Cap A,2024-06-03,
804663,Sweater,99.57,826,Aisle 3,2024-01-27,
804664,Yoga Mat,16.03,744,Aisle 15,2023-05-02,
804665,Phone Case,10.12,117,Display Table,2023-01-30,
804666,Yoga Mat,29.66,652,Aisle 9,2024-05-12,
804667,Headphones,38.34,128,Aisle 13,2023-10-09,
804668,Candle,30.36,143,Aisle 11,2024-04-28,
804669,Towel,90.89,341,Aisle 3,2023-02-12,
804670,Socks,78.66,837,Aisle 10,2024-03-14,
804671,Charger,17.97,251,End Cap E,2024-11-02,
804672,USB Cable,35.26,866,Aisle 3,2023-05-03,
804673,Button-Down Shirt,139.48,485,Aisle 11,2023-12-11,
804674,Coffee Mug,132.16,648,Aisle 14,2023-03-23,
804675,Tennis Racket,37.05,574,Aisle 4,2023-01-04,
804676,Football,23.42,158,Aisle 20,2023-01-21,
804677,Pillow,47.37,262,Display Table,2023-05-23,
804678,Shorts,100.68,823,Aisle 4,2024-10-02,
804679,Hoodie,126.19,516,Aisle 18,2024-05-23,
804680,Lotion,101.66,262,Aisle 16,2024-09-26,
804681,Socks,70.6,645,Aisle 5,2024-01-17,
804682,Sweater,61.61,666,Aisle 17,2024-06-12,
804683,Shorts,126.86,723,End Cap B,2024-02-20,
804684,Cap,53.78,858,Aisle 16,2023-01-30,
804685,Dress,118.94,519,End Cap A,2024-12-03,
804686,Button-Down Shirt,118.89,649,Aisle 1,2023-11-25,
804687,Sweater,107.85,331,Aisle 6,2023-05-18,
804688,Shorts,22.5,254,Aisle 11,2023-12-19,
804689,Headphones,119.51,719,Checkout Counter,2023-07-03,
804690,USB Cable,144.75,305,Checkout Counter,2023-12-29,
804691,Tank Top,49.24,122,Aisle 11,2024-11-04,
804692,Wallet,134.53,379,Aisle 1,2024-01-21,
804693,Hat,22.59,272,Aisle 2,2024-01-09,
804694,Water Bottle,114.34,601,Checkout Counter,2024-10-14,
804695,Leggings,130.28,340,Checkout Counter,2023-06-18,
804696,Dress,106.35,603,Aisle 1,2024-06-04,
804697,Notebook,33.4,875,Aisle 11,2023-04-15,
804698,Water Bottle,33.42,911,Aisle 3,2023-06-19,
804699,Wallet,16.33,637,Aisle 8,2023-09-11,
804700,Coffee Mug,114.03,201,Aisle 19,2024-06-26,
804701,Hoodie,139.2,293,Aisle 18,2024-01-19,
804702,Pillow,31.95,185,End Cap B,2023-01-21,
804703,Yoga Mat,32.88,404,Aisle 4,2024-09-05,
804704,Socks,70.97,735,Aisle 6,2023-05-12,
804705,Cap,11.53,569,Display Table,2023-03-22,
804706,Phone Case,145.13,795,End Cap B,2024-07-02,
804707,Phone Case,137.7,823,Aisle 20,2024-05-31,
804708,Resistance Bands,77.41,562,Aisle 6,2024-08-22,
804709,Soccer Ball,8.39,236,End Cap E,2023-08-12,
804710,Skirt,85.74,627,Aisle 20,2023-11-04,
804711,Notebook,116.44,672,Aisle 19,2024-04-13,
804712,Dumbbells,71.97,410,Aisle 9,2023-12-02,
804713,Backpack,61.28,540,Aisle 12,2023-02-18,
804714,Charger,57.88,884,Aisle 20,2024-11-09,
804715,Dress,9.66,822,End Cap C,2024-01-12,
804716,Jeans,62.47,954,Aisle 3,2024-12-15,
804717,Polo Shirt,65.74,670,Aisle 18,2024-11-29,
804718,Phone Case,10.91,234,Aisle 5,2023-04-02,
804719,Charger,18.23,196,Aisle 2,2024-03-01,
804720,Basketball,123.31,905,Aisle 5,2024-11-21,
804721,Blanket,81.39,944,Aisle 4,2024-04-30,
804722,Jeans,21.01,783,Aisle 9,2024-08-05,
804723,Lotion,35.23,467,Aisle 8,2023-11-02,
804724,Beanie,61.01,806,Checkout Counter,2024-03-12,
804725,Sneakers,137.64,862,Aisle 6,2024-03-24,
804726,Pen Set,80.81,335,Aisle 13,2023-07-28,
804727,Phone Case,25.49,754,End Cap B,2024-05-21,
804728,Charger,142.32,219,Aisle 2,2023-09-20,
804729,Football,63.14,797,Aisle 2,2024-06-09,
804730,Pillow,18.77,384,Aisle 16,2024-05-24,
804731,Sunglasses,103.95,421,Aisle 10,2023-01-07,
804732,Water Bottle,64.21,407,Aisle 7,2024-03-24,
804733,Gloves,61.42,111,Aisle 16,2024-09-04,
804734,Dumbbells,104.81,332,End Cap A,2023-09-14,
804735,Tennis Racket,74.52,342,Aisle 2,2024-08-09,
804736,T-Shirt,114.34,455,Aisle 18,2023-05-12,
804737,Sneakers,9.98,362,Aisle 9,2023-12-24,
804738,Beanie,85.6,304,Aisle 15,2024-01-20,
804739,Hoodie,93.99,208,Display Table,2023-08-15,
804740,Beanie,101.02,977,Aisle 17,2024-02-25,
804741,Towel,83.17,398,Aisle 9,2024-08-30,
804742,Yoga Mat,132.72,808,Aisle 19,2023-02-09,
804743,Sneakers,142.68,549,Aisle 1,2023-09-20,
804744,Sports Jersey,118.97,345,Aisle 10,2024-08-01,
804745,Pants,78.54,524,Aisle 9,2023-09-07,
804746,Shorts,122.48,450,End Cap E,2023-07-29,
804747,Blanket,121.46,321,Aisle 18,2024-07-06,
804748,Candle,106.14,855,Aisle 19,2023-12-29,
804749,Jacket,141.82,274,Aisle 2,2023-02-04,
804750,Sneakers,110.46,519,Aisle 3,2024-06-25,
804751,Sweater,106.43,791,Aisle 3,2023-01-24,
804752,Soccer Ball,13.45,318,Aisle 1,2024-04-06,
804753,Soccer Ball,116.35,928,Aisle 10,2023-11-25,
804754,Phone Case,98.69,503,Aisle 6,2023-11-21,
804755,Scarf,110.13,473,Checkout Counter,2023-04-21,
804756,Hat,101.5,853,Aisle 17,2023-01-24,
804757,Jeans,58.45,490,Aisle 8,2024-09-11,
804758,Scarf,116.69,192,Aisle 10,2024-12-21,
804759,Blanket,25.32,528,Aisle 5,2024-05-16,
804760,Tank Top,51.7,265,Aisle 12,2024-10-28,
804761,Pants,141.24,839,Aisle 11,2023-02-10,
804762,Football,100.39,354,Aisle 13,2023-07-20,
804763,Socks,105.79,496,End Cap E,2023-07-01,
804764,Sunglasses,139.15,776,Aisle 16,2024-06-29,
804765,Soccer Ball,64.02,265,Aisle 11,2024-02-21,
804766,Sports Jersey,49.77,530,Aisle 3,2023-02-05,
804767,Yoga Mat,33.61,551,Aisle 19,2024-11-01,
804768,Pants,116.31,935,Aisle 15,2024-03-26,
804769,Headphones,122.68,758,Aisle 18,2023-10-12,
804770,Dress,22.87,738,Aisle 17,2023-03-24,
804771,Candle,48.59,104,End Cap B,2024-03-21,
804772,Notebook,136.07,415,Aisle 13,2024-02-21,
804773,Sneakers,28.85,231,Aisle 12,2024-08-21,
804774,Pants,52.89,190,Aisle 17,2024-10-31,
804775,Phone Case,81.23,338,End Cap C,2023-05-21,
804776,Backpack,65.03,526,Aisle 1,2023-06-30,
804777,Socks,118.21,693,Aisle 3,2023-08-22,
804778,Beanie,129.82,801,End Cap B,2024-05-29,
804779,Jacket,68.85,587,Checkout Counter,2024-10-20,
804780,Dumbbells,47.56,460,Aisle 11,2023-11-04,
804781,Socks,59.18,678,Aisle 3,2024-10-31,
804782,Button-Down Shirt,27.62,477,Aisle 4,2023-07-30,
804783,Jeans,140.89,393,End Cap D,2024-03-25,
804784,Belt,83.94,459,Aisle 15,2024-10-24,
804785,Sweater,119.4,557,End Cap C,2024-04-02,
804786,Tennis Racket,131.33,762,End Cap E,2024-06-15,
804787,Button-Down Shirt,122.1,696,Aisle 6,2024-04-30,
804788,Sweater,123.61,294,Aisle 9,2024-11-28,
804789,Pillow,116.86,292,Aisle 1,2023-08-31,
804790,Yoga Mat,57.75,852,Aisle 13,2024-06-26,
804791,Football,139.68,125,Aisle 6,2024-11-17,
804792,Sweater,134.06,531,Aisle 10,2023-02-16,
804793,Leggings,22.61,795,End Cap C,2023-12-11,
804794,Towel,25.44,976,End Cap D,2024-09-15,
804795,Soccer Ball,24.05,440,Aisle 10,2023-12-29,
804796,Tank Top,120.54,404,Aisle 8,2023-12-06,
804797,Jeans,67.69,495,Display Table,2024-02-20,
804798,Beanie,92.98,392,Aisle 6,2023-07-01,
804799,Sunglasses,8.96,176,Aisle 12,2023-03-17,
804800,Polo Shirt,109.26,133,Aisle 8,2024-11-24,
804801,Jacket,120.25,424,End Cap D,2023-10-11,
804802,Water Bottle,41.08,206,Aisle 11,2024-11-16,
804803,Pen Set,66.15,508,Aisle 4,2024-05-06,
804804,Notebook,132.22,595,Aisle 11,2024-11-02,
804805,Soccer Ball,116.95,804,End Cap B,2024-07-17,
804806,Soccer Ball,95.66,380,Aisle 3,2024-10-25,
804807,Socks,64.35,300,Aisle 13,2024-11-03,
804808,Shorts,131.64,452,Aisle 9,2024-05-02,
804809,Tennis Racket,61.17,164,End Cap B,2023-03-31,
804810,Candle,98.39,906,Aisle 6,2023-09-14,
804811,Shorts,47.55,118,Aisle 11,2024-02-01,
804812,Jeans,59.56,558,Aisle 9,2023-05-18,
804813,Sports Jersey,30.86,187,Aisle 20,2024-01-22,
804814,Belt,95.72,864,Aisle 6,2024-11-05,
804815,Hoodie,5.56,804,Aisle 7,2024-06-21,
804816,Jacket,83.82,867,Aisle 15,2024-04-10,
804817,Leggings,7.36,439,Checkout Counter,2024-07-07,
804818,USB Cable,92.81,903,Aisle 11,2024-03-20,
804819,Jeans,122.15,252,Aisle 14,2023-09-26,
804820,Basketball,20.66,515,Aisle 19,2024-01-16,
804821,Towel,86.0,426,Aisle 10,2024-01-24,
804822,Phone Case,59.1,432,Display Table,2024-07-21,
804823,Sunglasses,108.43,116,End Cap A,2024-04-06,
804824,Soap,31.19,945,Aisle 8,2023-08-21,
804825,Dress,54.82,115,Aisle 11,2023-09-04,
804826,Soccer Ball,112.42,516,Aisle 5,2024-11-03,
804827,Soap,111.79,517,Aisle 2,2023-12-21,
804828,Water Bottle,99.85,523,Aisle 14,2024-07-26,
804829,Backpack,98.69,214,Aisle 6,2023-03-28,
804830,Cap,80.28,833,Display Table,2023-05-24,
804831,Pillow,112.62,409,End Cap D,2024-12-26,
804832,Sneakers,27.19,870,Aisle 3,2024-10-21,
804833,Lotion,88.44,334,Aisle 17,2024-01-18,
804834,Blanket,126.34,119,Checkout Counter,2024-10-04,
804835,Pants,86.43,278,End Cap A,2023-12-20,
804836,Yoga Mat,106.14,144,Aisle 20,2023-01-28,
804837,T-Shirt,131.67,402,Aisle 3,2023-09-15,
804838,Dress,76.13,681,Aisle 19,2023-05-05,
804839,Charger,20.05,486,Display Table,2024-02-25,
804840,Soccer Ball,114.22,119,Aisle 15,2024-03-05,
804841,Blanket,64.03,184,End Cap D,2023-01-18,
804842,Beanie,103.89,539,Aisle 7,2024-07-19,
804843,Football,120.47,435,Aisle 10,2023-11-20,
804844,Button-Down Shirt,72.91,926,Aisle 14,2023-03-10,
804845,Gloves,70.07,912,Aisle 19,2024-05-30,
804846,Resistance Bands,104.07,146,Aisle 17,2024-06-19,
804847,Coffee Mug,77.56,985,Aisle 4,2024-09-12,
804848,Sweater,84.47,984,Display Table,2023-10-10,
804849,Shorts,55.82,304,Display Table,2023-05-26,
804850,Sunglasses,24.82,812,Aisle 1,2023-04-04,
804851,Soccer Ball,100.8,934,Aisle 18,2023-01-31,
804852,Pillow,116.05,343,Aisle 1,2023-03-31,
804853,Pants,68.67,406,Aisle 17,2023-02-24,
804854,T-Shirt,77.05,589,Display Table,2023-09-29,
804855,Cap,75.62,132,Aisle 8,2024-03-11,
804856,Resistance Bands,73.25,605,Aisle 9,2024-09-30,
804857,Towel,78.86,334,Aisle 7,2024-05-03,
804858,Football,139.4,929,Aisle 12,2024-04-16,
804859,Dress,47.65,608,Aisle 14,2023-08-31,
804860,T-Shirt,99.09,995,Aisle 2,2024-05-17,
804861,Pants,98.99,121,Aisle 16,2023-03-11,
804862,Tank Top,80.64,302,End Cap B,2023-10-14,
804863,Tank Top,38.01,846,Aisle 14,2023-03-09,
804864,Sweater,49.48,116,Aisle 6,2024-12-09,
804865,Soccer Ball,66.02,548,Aisle 4,2024-01-15,
804866,Backpack,145.24,292,End Cap C,2023-12-23,
804867,Notebook,106.02,876,Aisle 1,2024-08-12,
804868,Pillow,33.33,945,Aisle 10,2023-07-29,
804869,Pen Set,63.8,394,End Cap A,2024-10-07,
804870,Towel,117.17,663,Checkout Counter,2023-02-28,
804871,Phone Case,149.13,378,Aisle 1,2024-11-03,
804872,Soap,45.57,480,Aisle 5,2023-11-03,
804873,Jacket,84.33,347,Aisle 14,2024-09-22,
804874,Lotion,16.74,348,End Cap E,2024-06-11,
804875,T-Shirt,88.61,829,End Cap C,2024-01-14,
804876,Belt,41.74,344,Aisle 3,2023-02-15,
804877,Button-Down Shirt,101.59,374,Aisle 6,2024-01-31,
804878,Jeans,134.86,384,Checkout Counter,2024-12-09,
804879,Sneakers,13.16,982,Checkout Counter,2023-05-22,
804880,Scarf,124.31,879,Aisle 8,2024-09-13,
804881,Sports Jersey,19.43,745,Aisle 13,2023-03-01,
804882,Shorts,5.37,640,Aisle 3,2023-05-24,
804883,Tennis Racket,9.86,883,Aisle 3,2024-02-05,
804884,Beanie,81.1,593,Aisle 17,2024-08-03,
804885,Headphones,61.71,927,Aisle 18,2023-10-20,
804886,Hat,17.13,798,Aisle 19,2023-05-07,
804887,Polo Shirt,131.28,815,Aisle 14,2024-07-17,
804888,Sports Jersey,119.08,584,Aisle 11,2024-02-22,
804889,Belt,29.05,468,Aisle 14,2024-07-03,
804890,Tennis Racket,42.3,878,Display Table,2024-09-12,
804891,Scarf,137.11,274,Aisle 9,2024-10-26,
804892,Hoodie,44.8,523,End Cap D,2024-03-01,
804893,Tennis Racket,35.64,530,Aisle 16,2024-06-01,
804894,Sneakers,13.84,823,Aisle 5,2024-07-07,
804895,Sneakers,19.26,234,Aisle 3,2024-04-03,
804896,Blanket,131.57,432,End Cap B,2024-07-17,
804897,Beanie,29.51,899,Aisle 8,2024-08-01,
804898,Basketball,30.01,813,Aisle 16,2024-05-17,
804899,Leggings,122.01,450,End Cap B,2023-11-03,
804900,Yoga Mat,146.03,264,Aisle 11,2024-02-29,
804901,Sweater,17.32,746,Aisle 2,2024-10-13,
804902,Football,135.42,303,Aisle 7,2023-05-15,
804903,Lotion,42.12,241,Aisle 3,2024-12-07,
804904,Candle,100.35,913,Aisle 19,2024-03-05,
804905,Polo Shirt,12.23,783,Aisle 7,2024-02-13,
804906,Lotion,104.54,887,Aisle 5,2023-03-11,
804907,Socks,118.28,585,Aisle 13,2024-02-12,
804908,Beanie,44.29,235,Aisle 3,2024-11-12,
804909,Socks,56.25,674,Aisle 2,2024-01-28,
804910,Sunglasses,66.14,878,Aisle 12,2023-03-26,
804911,Coffee Mug,127.79,749,Aisle 16,2023-04-07,
804912,Water Bottle,65.77,553,Aisle 5,2023-12-21,
804913,Sneakers,148.01,155,Aisle 6,2023-08-05,
804914,Belt,25.16,125,End Cap C,2023-07-19,
804915,Towel,82.64,868,Checkout Counter,2024-11-09,
804916,Towel,8.68,467,Aisle 8,2024-10-03,
804917,Basketball,113.65,465,End Cap D,2023-12-23,
804918,Dress,90.7,124,Aisle 10,2024-07-21,
804919,Hoodie,118.22,687,Aisle 14,2023-10-28,
804920,Dress,68.48,201,Aisle 7,2023-05-05,
804921,Cap,47.85,442,End Cap E,2024-04-11,
804922,Belt,75.18,868,Aisle 1,2024-03-11,
804923,Football,58.5,510,Aisle 18,2023-01-19,
804924,Backpack,24.39,547,Aisle 12,2024-04-13,
804925,Phone Case,122.5,152,Aisle 20,2024-01-11,
804926,Charger,133.63,248,Aisle 20,2023-06-11,
804927,Charger,37.94,999,Aisle 6,2024-01-04,
804928,Beanie,132.66,408,Aisle 10,2024-05-06,
804929,Gloves,31.51,635,End Cap A,2023-01-15,
804930,Sneakers,70.81,694,End Cap C,2023-09-23,
804931,Hoodie,39.1,503,Aisle 11,2023-06-15,
804932,Yoga Mat,57.23,857,Aisle 5,2024-10-30,
804933,Sunglasses,17.85,215,Display Table,2024-04-19,
804934,Sneakers,36.11,926,Aisle 16,2023-05-19,
804935,Beanie,6.89,129,Aisle 19,2023-12-18,
804936,Dress,68.09,450,Aisle 16,2024-02-14,
804937,Backpack,17.46,373,Aisle 19,2023-09-06,
804938,Headphones,47.17,513,End Cap B,2023-04-20,
804939,Basketball,24.65,438,Display Table,2023-05-31,
804940,Backpack,99.5,140,Aisle 1,2023-01-30,
804941,Football,58.72,433,Aisle 8,2023-12-20,
804942,Pillow,70.06,749,Aisle 8,2023-04-20,
804943,Blanket,119.45,867,Aisle 12,2023-02-06,
804944,USB Cable,103.05,512,End Cap A,2024-03-27,
804945,Towel,109.54,383,Checkout Counter,2024-05-17,
804946,Yoga Mat,123.74,419,Aisle 4,2023-03-04,
804947,Jeans,27.84,311,Aisle 5,2024-04-16,
804948,Charger,92.91,335,Aisle 1,2023-03-20,
804949,Leggings,109.29,892,Aisle 2,2024-05-25,
804950,Sunglasses,52.48,686,Aisle 12,2023-07-08,
804951,Lotion,112.46,809,Aisle 20,2024-09-28,
804952,Hoodie,35.12,499,Aisle 17,2023-03-26,
804953,Pants,5.34,507,Aisle 20,2024-04-27,
804954,Water Bottle,82.31,536,Aisle 5,2023-05-25,
804955,Scarf,81.38,768,Aisle 20,2024-05-18,
804956,Lotion,130.14,379,Aisle 3,2024-04-03,
804957,Skirt,71.79,878,Aisle 13,2024-12-16,
804958,Sneakers,56.7,984,Aisle 9,2023-02-13,
804959,Backpack,42.78,220,Aisle 3,2023-12-29,
804960,Dress,68.59,591,Aisle 17,2024-02-28,
804961,Beanie,79.53,869,Aisle 6,2023-07-04,
804962,Soccer Ball,31.83,766,Aisle 5,2024-04-18,
804963,Jacket,143.49,104,Display Table,2024-03-31,
804964,Football,20.39,317,End Cap B,2024-07-13,
804965,Soccer Ball,124.88,754,Aisle 18,2023-07-12,
804966,Jeans,51.56,582,Aisle 3,2024-04-25,
804967,Coffee Mug,137.94,502,Aisle 5,2023-04-13,
804968,Sweater,31.4,392,Aisle 11,2023-06-14,
804969,Pants,84.2,989,Display Table,2024-01-21,
804970,Soccer Ball,8.95,839,Aisle 15,2023-04-24,
804971,Blanket,94.06,361,Aisle 16,2023-11-06,
804972,Jacket,131.17,778,Aisle 20,2023-10-04,
804973,USB Cable,139.05,744,End Cap A,2024-11-24,
804974,Cap,90.13,860,Aisle 6,2024-06-30,
804975,Blanket,56.2,924,Checkout Counter,2024-04-08,
804976,Soccer Ball,142.35,341,Aisle 5,2023-09-01,
804977,Football,6.8,797,Aisle 15,2023-08-24,
804978,Socks,82.57,261,Aisle 1,2024-03-22,
804979,Water Bottle,76.26,398,Aisle 1,2023-02-17,
804980,Football,137.97,209,Aisle 14,2024-01-28,
804981,Leggings,125.35,855,Aisle 16,2023-02-17,
804982,Dress,92.39,593,End Cap A,2023-08-12,
804983,Jeans,11.23,283,Aisle 10,2023-08-20,
804984,T-Shirt,100.0,565,Aisle 10,2024-03-30,
804985,Lotion,84.58,323,Aisle 19,2023-02-18,
804986,Scarf,9.01,364,Display Table,2023-11-27,
804987,Jacket,121.37,703,Aisle 12,2024-09-09,
804988,Jacket,40.04,809,Aisle 2,2023-01-25,
804989,Sweater,68.99,961,Aisle 14,2023-10-24,
804990,Water Bottle,15.02,267,Aisle 4,2024-10-05,
804991,USB Cable,41.22,579,End Cap B,2023-12-26,
804992,Blanket,91.87,953,End Cap D,2024-04-14,
804993,Jacket,54.34,453,Aisle 6,2023-05-25,
804994,Shorts,121.31,560,Aisle 5,2023-10-31,
804995,Resistance Bands,13.76,537,Aisle 11,2024-07-24,
804996,Belt,52.53,894,End Cap E,2024-03-28,
804997,Sunglasses,93.43,349,Aisle 17,2023-12-16,
804998,Belt,103.08,316,Aisle 16,2023-10-02,
804999,Skirt,19.75,827,Aisle 16,2023-10-28,
805000,Skirt,114.17,273,Aisle 7,2024-02-18,
805001,Jeans,60.53,111,Aisle 15,2024-07-10,
805002,Lotion,18.93,469,End Cap E,2024-08-21,
805003,Scarf,53.82,887,Aisle 14,2024-10-26,
805004,T-Shirt,147.07,163,Aisle 5,2023-01-07,
805005,Sneakers,127.5,469,Checkout Counter,2023-05-05,
805006,Headphones,21.75,711,Aisle 11,2024-03-08,
805007,Jacket,104.73,968,Aisle 17,2024-01-01,
805008,Socks,112.15,687,Aisle 3,2023-11-29,
805009,Charger,124.49,821,Display Table,2024-10-27,
805010,Phone Case,117.11,287,Aisle 5,2024-12-27,
805011,Sneakers,80.88,439,Aisle 15,2024-09-10,
805012,T-Shirt,69.2,116,Display Table,2024-10-09,
805013,Yoga Mat,85.84,577,Aisle 11,2023-04-25,
805014,Resistance Bands,60.81,923,Aisle 11,2023-04-23,
805015,Tank Top,67.33,710,End Cap D,2024-05-16,
805016,Wallet,41.92,624,End Cap D,2024-06-22,
805017,Soap,39.05,666,Aisle 14,2024-10-22,
805018,Jacket,135.28,100,End Cap D,2024-08-16,
805019,Leggings,22.99,936,Aisle 17,2023-04-15,
805020,Belt,140.38,604,Aisle 4,2024-12-18,
805021,Hat,77.76,749,Aisle 9,2023-08-12,
805022,Soap,74.34,313,Aisle 15,2023-08-28,
805023,Lotion,6.65,770,Display Table,2023-12-08,
