transaction_id,item_id,date_sold,employee_id,quantity_sold,discount_id
7hjj2w0xu4km,803009,2025-03-07,501295,5,1003984
xtc058n1zosh,808905,2025-03-06,519300,5,1003215
2cgjcfic48pe,802071,2023-07-06,518860,4,1002794
zf14quk6lxzq,808995,2023-12-12,517003,2,1002614
f6ug3asqtf5b,806691,2023-12-27,502566,5,1004071
lu1ujxmqkuyg,803303,2024-01-23,519659,10,1002234
b7ydxz9dg0xw,804166,2025-02-19,513693,9,1001662
q2wcvfb6wtsd,808095,2023-10-31,504612,5,1000370
ep1ku1mdffws,800395,2024-05-18,504608,4,1003032
w1dvsjgzu93o,800166,2024-11-15,513549,6,1002161
ukhtu2qtwky0,802442,2025-04-03,505291,4,1001933
45s2ilx94f1d,801421,2025-01-04,506773,10,1003777
mupa2w1v7jvv,801709,2024-03-21,501717,6,1004494
8bhxvxphtfx1,807804,2024-03-19,518115,5,1002088
fyekyr49ghhx,808722,2024-01-13,518681,9,1001902
xp7qz812k19u,806092,2024-10-28,515936,5,1000926
uw6n9ub5z4ly,803740,2024-06-05,517177,6,1000771
vv77wvjbfavx,806722,2024-12-04,507671,10,1004992
dlxc4acegfnt,801156,2024-02-24,507172,6,1002854
29f5vnw89j40,807985,2025-04-09,513675,9,1003433
uior6we04nov,800606,2023-09-06,512424,5,1000322
xmgs0e8o37v3,808365,2024-04-08,503702,2,1002141
9t856hmhbfwn,809995,2024-08-27,517804,1,1001753
s0g2ivi6n93k,809075,2023-10-09,501929,7,1004726
rwhzekqbvdmt,808156,2024-02-20,509717,6,1002771
1tp5i4n9v9mg,808548,2024-12-09,517033,10,1002320
1nr4no00oshp,809721,2025-03-22,507886,3,1001962
oj4f487lum7u,802980,2024-08-01,507282,1,1004823
i3p7zfxdq7ph,807881,2024-05-15,511071,6,1001839
vjyc5eqnufnh,803540,2025-03-03,507010,3,1004606
2jqrtpghr8sn,804592,2025-01-29,514913,1,1003656
pg1j5d0c9gm1,807618,2024-08-18,517422,6,1003797
3caxovuhm0f4,806348,2025-04-08,507529,3,1004674
dv437k8gohxa,808753,2024-06-18,510327,8,1002689
xvaxmtj2qx9w,808337,2024-12-18,517824,1,1004643
vzocovocb1kz,800548,2024-10-11,518381,6,1000561
c6rph1tz1349,805444,2024-12-23,508349,8,1002316
2n9w8mg6lvt3,806252,2025-03-23,501951,10,1002740
x72xpn0lkfyf,808537,2024-04-04,512613,1,1003508
fp2lq5ov56hg,806624,2025-02-25,501811,5,1004127
ethxlryjjrzf,808792,2024-08-21,502561,5,1000200
m9yesj92li4m,803137,2024-10-27,507730,5,1001632
4uk5267ibc13,800150,2025-01-14,518184,4,1000759
6zn6j0m9enw3,808492,2024-06-28,518318,8,1003109
kvsilu590la5,806424,2025-01-26,515435,7,1001554
hevtfrhl429y,805179,2024-05-20,512742,8,1004355
0641ojfagmdj,809223,2024-06-28,511175,5,1004319
i6qekzl15g0v,807970,2024-04-20,512894,1,1003866
i4vjq3mjp3cg,805660,2024-12-03,519702,9,1000968
50w336iewybq,801830,2024-11-26,515583,7,1003051
k3fzz0racvyt,803796,2024-08-30,511224,7,1001127
kd3rb7qtrh3s,808569,2024-02-29,516088,1,1004794
ocpigediyk91,807929,2025-03-16,511238,3,1003911
g89m0y0mqvp8,807722,2024-09-11,516129,5,1001522
7zj2mpazoy2k,806453,2024-08-06,500438,8,1003794
n34r8ondvjkd,805955,2024-09-06,500002,9,1002039
9h1xev006cax,805013,2024-12-17,506140,6,1000717
qkg6k2qk2p8s,809273,2025-03-30,502178,3,1003238
457uy6t40irn,801862,2024-06-20,516690,1,1002535
tsbg71tom5t4,808274,2024-09-26,504627,8,1000985
ueomoheylw2s,802651,2024-12-04,514335,7,1003099
q2dv734olph1,802743,2024-10-25,517248,2,1003446
zdgt8r7zosnz,802085,2025-03-19,504045,8,1003516
5r8j5si9l5b8,808263,2024-12-10,507566,3,1000319
qpp4jvrovt68,803602,2025-03-15,501109,5,1002248
v1f6pbplalkb,801487,2025-01-15,519336,4,1001035
pbqqdscl760x,805445,2023-12-23,505870,9,1000114
5dinqwqyfeih,801093,2023-10-12,503033,1,1000639
06fvklcvqagv,806401,2024-12-09,514834,8,1004705
x589tusd38az,805047,2024-09-01,500477,10,1004535
p35d0auy826n,800184,2024-11-01,510493,2,1002812
0lpcops6cymt,801853,2024-04-02,508093,6,1003046
wnnc83piu98j,801082,2024-04-01,500953,8,1003179
q6xcozoe5tko,808996,2024-06-27,516859,3,1004376
q71k5hbyw3p0,803636,2023-06-27,512479,10,1002505
pqbbcle43qv7,803916,2023-10-15,511227,8,1003289
pqsuswwr3a01,806924,2024-01-18,516071,9,1002972
vmuu2fm8fsfp,803170,2025-03-18,516298,9,1000782
v47ohne8w6ed,807311,2025-01-02,510243,2,1001380
v22rgyrd1nko,802470,2025-01-01,519788,2,1000534
d5g74dssgdba,801917,2024-08-08,509061,2,1002949
vzu33ggum6gc,805616,2023-12-04,505669,8,1000508
kdlesrvqtvcb,806834,2024-02-26,515607,3,1002944
4w7t3olaihqy,804061,2025-03-18,510281,7,1001084
eps5s53nncll,801920,2024-11-16,504874,10,1001291
2frn0xpx0c1b,802760,2024-05-21,502231,10,1001760
t2pt1al1ssgm,803133,2024-09-11,501464,9,1001550
gloqxv0vxw85,808086,2023-12-13,518160,9,1000917
s7sozhwuemwz,800956,2024-12-24,503240,4,1003135
14r0ypbqv2jk,800709,2025-03-04,518348,10,1004407
taz9ckv8x4nv,804640,2024-04-15,512915,7,1002975
2ffr5vq819s7,809906,2025-01-24,502121,6,1003874
we3zso1js0i7,803982,2025-02-02,506413,4,1001033
il7393nfsjyv,801175,2024-10-03,512853,10,1000723
vb8q0v6p5unh,804480,2024-11-20,510895,10,1003231
ptb8lhq0odte,808653,2024-11-10,506671,10,1004680
yzlfz0fg0gpm,809129,2024-08-22,505563,9,1002792
tguqiz373v42,806778,2024-06-16,512453,4,1001848
ud4uirqwtyki,807290,2024-07-21,505259,8,1000233
aqauvxv10mny,805980,2024-10-02,519624,5,1003194
9i9c5ljbb66z,803183,2025-01-15,509946,3,1004929
v6xqq435lzi1,802377,2024-02-28,506792,8,1000224
slokbic2hez6,807542,2024-10-30,500005,3,1004462
b01o4pm1ekhh,800990,2025-01-24,505663,5,1001333
pab4tfn4xclj,801047,2025-03-06,505850,2,1004360
3o0b0hft0jzp,809761,2025-02-06,500365,5,1003494
7lvf1v6sibw0,806862,2024-08-14,512937,5,1001893
judene84evp3,809005,2024-12-14,511282,4,1002259
jcf63po4cbwv,805281,2025-02-24,507119,6,1000554
a49rta8gepjm,805804,2024-01-29,504981,1,1003850
78twgmbrd15a,807093,2024-12-05,519247,7,1004895
c3xv6lsqqfeb,800586,2025-02-19,510316,5,1004892
k6d2xb2p7i77,801525,2025-01-24,518779,10,1004435
ml5bnk0wbw5q,801820,2024-10-01,514087,8,1002622
ujkd076f1d19,804397,2024-05-12,518547,8,1000472
qtsld1ua1ta5,804130,2024-12-18,514816,10,1002713
0myoy76q89dg,807199,2024-02-13,516895,3,1002439
ac89o0e3zn0h,806983,2025-02-19,511563,2,1004139
hs10joqsjy5j,809723,2025-02-20,512900,1,1000982
84i90nprh45c,803798,2025-03-24,512901,10,1002470
f7tgdday82rb,803020,2025-02-25,506658,2,1002258
fp3h2yo4wiqg,806481,2024-08-02,508054,10,1002574
alil9w1skg42,802621,2023-12-02,509830,2,1004144
k6ygfmy75ba9,806895,2025-01-30,513088,5,1002548
sfydxsnhtztk,805655,2025-01-25,511714,3,1002149
2wiz6tkx32ox,807078,2025-03-18,505896,6,1002568
ijeznemgf5rd,808179,2023-10-22,514128,10,1000166
jq43ixj6ni4z,804777,2024-10-27,517696,2,1001512
isotkrtg7097,802289,2023-12-22,501446,5,1002069
bsf9tmo5imvo,809638,2025-01-09,500583,8,1002095
upgp1rxcdgxc,801923,2025-01-20,500634,4,1001892
nhflbcnrawdj,800977,2024-08-29,503378,4,1002476
drg5m43dp50m,806594,2024-10-16,513680,8,1000748
65vvnazelcct,807754,2024-05-07,501976,5,1002827
n48p13m4xe4w,804639,2025-02-14,500694,7,1003175
681qr8nvjk4i,800559,2024-01-08,517417,9,1001663
9vzg84fhacw2,805420,2025-02-03,515514,3,1000338
o0l3law464w6,807033,2024-09-23,502940,2,1003956
z31ykgaloaxj,803426,2024-10-10,514870,8,1001069
be2ha7o80e7h,801766,2023-10-26,500972,7,1002209
a9q8q2lxb2z8,808843,2024-10-04,500640,10,1000294
vo8ltb8mvub9,801867,2025-02-09,511388,9,1004672
667v2zs72gfw,807812,2025-03-30,511615,1,1001939
nw25x0fmtfdv,808568,2024-11-23,502351,7,1004450
h1ljw25zz3it,803049,2025-02-19,501918,9,1003626
vox3dz8zpgcz,801670,2024-09-23,507118,7,1000149
faw3cbphjgi5,805178,2024-11-27,505078,6,1004070
sa81rw6ddx1q,800289,2025-02-06,500371,5,1004716
8wjd7chucl73,803085,2023-11-25,512718,2,1003048
wl1yvliqk2tp,807172,2024-11-23,509998,6,1000552
slb3as7kyv10,800608,2025-02-25,516450,8,1004612
7afx3jon8fj1,807334,2024-06-30,505678,3,1002346
x5mnpfw8jd81,809321,2025-02-25,519362,6,1003073
6rakrx4pf3n8,805110,2024-10-03,508132,7,1003875
mkmm4ck4z8cc,804054,2023-09-16,519997,9,1003078
icsodj1u74r7,803895,2024-02-29,517446,5,1000768
mm00jcep1pdh,806249,2024-11-18,512780,1,1001832
kir3jya4liv5,801182,2025-03-11,519347,3,1003277
px3gzuc4mpmq,806994,2025-01-23,505666,9,1002593
mco5ce5k5g6w,800321,2024-11-18,518530,9,1000023
s7mh9cpp3bw8,803773,2025-03-09,513143,4,1004399
e01szz76lbep,806988,2024-05-31,504561,4,1001459
iyo1fby483kf,808480,2025-01-22,513107,6,1003301
jyltk4onw7gg,808058,2024-12-16,512235,7,1000697
ok03eorxcuiq,800669,2024-10-11,515553,10,1002374
k2r2fvud8c88,806408,2023-05-07,502488,8,1001573
bw9qnmpv2z5d,804159,2024-07-05,512155,8,1002718
2bjtn4f0ji2c,802736,2025-02-10,519556,10,1000988
8pv728osk83n,800737,2023-12-01,513005,4,1001108
l23msleln5az,805092,2024-10-13,513703,3,1004308
zvluek46z2t7,806401,2024-07-21,508502,6,1003187
z5nd26ey5pvj,806395,2025-03-18,509761,9,1002560
jyacdygcqar1,807636,2024-07-09,504825,10,1003984
1jrkove4ox5u,802045,2024-12-23,504057,1,1002042
wum4jd3f2j95,800386,2023-12-27,512017,1,1000816
3gvvhe9thrvp,803624,2024-03-26,519760,7,1003739
ow8b66okk8f0,800995,2024-11-26,513839,1,1002420
2savbrril594,804646,2024-12-17,512437,3,1001607
p7x085uceirn,809085,2023-11-19,500291,10,1000617
rx1sfzkrppgv,802399,2025-02-15,519838,3,1002472
yzaf5gkaxm8e,807624,2024-01-03,510367,4,1002326
ieyp44069rx3,804300,2024-05-11,516347,4,1003152
jucdybdoszln,800401,2024-08-09,507097,4,1002571
j5y9prsnx7mf,802188,2023-02-13,515192,7,1004175
1ar04xhyhyuu,800930,2025-01-24,500035,2,1001604
xqy1t428l8q7,806819,2024-08-08,506653,10,1003156
o30ugqcmq7n5,807586,2025-02-17,504965,10,1001614
3h7zbhf79ke5,808846,2024-12-06,517884,2,1000791
aw9dxsad93no,805770,2024-11-22,502599,6,1002675
fjp27ncqfb5i,802764,2024-05-01,517474,8,1004754
5hx108j4oxnp,801631,2024-07-23,513829,2,1003993
8281ayhkn1gu,800434,2025-03-01,512604,4,1004774
w38y6r4bcqp0,800448,2023-06-07,512018,9,1002001
k1vw1wodhn2u,803738,2025-02-08,512557,5,1000927
65pilqpwwjon,806378,2025-04-09,516680,3,1000481
bb9yq867mkr4,800321,2025-01-08,511413,4,1000764
caxl6l5we8pt,800125,2023-12-15,516821,7,1000034
tcwe3fdub4or,800168,2024-12-19,510331,5,1002062
t44pnkwlfnyo,809140,2023-07-12,507662,1,1000993
tq7ies2z2gih,805261,2024-11-14,516221,5,1004937
f01q8j5bidd0,803354,2024-12-26,515470,7,1003426
8x9r567is1xd,805120,2024-12-01,500008,8,1000762
cnw9cmuorhvp,806187,2024-09-09,501916,9,1002146
bqbfsr6fgzrz,805998,2023-11-06,508422,7,1001331
zwpa6v92e2ps,804850,2023-12-26,507491,2,1002494
an6q5p0qrqpz,804546,2024-03-27,508311,7,1002956
ntne93nepd57,801351,2024-12-06,509845,4,1004528
cqpkm4wjpkp4,808428,2025-02-25,506206,3,1001722
r0uuypixhe9g,801818,2025-02-01,504961,5,1001641
ct81h24ubglu,807105,2025-01-11,511856,2,1004624
s2wxrxt6zgkm,801619,2024-05-10,505525,5,1000008
hnokru3rl8gz,801939,2025-01-06,507528,4,1000073
nhk0w6nslgn7,801813,2025-03-27,503824,4,1000408
630uvnv5pe2z,805477,2025-02-10,518900,7,1003632
8xk14yy3pubd,807865,2024-12-09,506413,9,1004102
jlgymacydu35,802246,2024-06-15,509501,3,1003442
ax698fx5kr5h,801699,2024-05-01,513548,10,1004191
uvkwzchynw1a,807514,2024-07-08,519951,9,1000667
b0sy1131g921,805958,2024-09-27,500473,6,1002453
6t11udosp534,801304,2024-05-19,510901,8,1002057
gi039h0k58nb,801580,2025-04-01,509224,10,1000107
97hdqpmf9tne,809603,2023-09-03,513473,6,1003806
y0itcek5v6s5,803300,2025-01-26,504103,7,1004926
9v987ym4k64m,809404,2025-01-08,517688,10,1003689
2vpjznliyufc,803828,2024-05-09,505040,10,1002319
galmqxshsrv8,804002,2025-02-02,511929,5,1004921
f2fni435r8kc,802258,2024-12-20,505112,2,1003069
u9l4aq9rqfyr,804628,2024-05-05,518130,3,1001560
s75qi70hewyx,806585,2024-07-19,517768,6,1003817
s3sqzeshikmc,801702,2023-06-30,514301,10,1000236
mwm1hdcn6ssf,800738,2025-01-18,511377,3,1003711
ubbil3mlt472,802218,2024-11-14,503595,3,1004421
dwvmpeta9r3c,803333,2025-02-20,511962,9,1003987
m9cowpztoh96,805721,2024-08-06,512570,3,1004843
k5q24a1m1xi1,803245,2023-09-14,501637,9,1002309
2wlt7jl272ou,809657,2024-01-21,518172,6,1003914
w4w3dcmvxagc,809559,2024-07-10,511350,5,1002699
sujsqfn05aw9,806515,2024-02-12,519643,8,1002372
lg6u49bsc49p,805073,2023-10-18,504965,9,1001142
m7n9v3hh49m3,803147,2024-12-03,510956,1,1001052
imx2pqvidcjr,808033,2023-10-06,508899,1,1001986
xfg3hsgo32au,805587,2024-11-11,502124,5,1004911
1xkcbxclskyv,804138,2025-03-18,515446,8,1004376
b9z2s4mle3mn,803356,2024-08-02,505808,7,1004209
qvjbadidxs9w,804710,2024-07-02,507523,2,1003843
cq8oy4migqia,802192,2025-02-04,513015,2,1001285
gycxvth08340,808257,2024-07-22,510001,2,1001956
bvffmxe9417h,801698,2024-08-19,501186,6,1001505
m28366er3ukk,801905,2025-02-16,507500,4,1000887
nhwgdurm4r91,802960,2024-09-25,518326,7,1001246
6ehkz45gwnbx,800461,2025-01-14,514201,1,1002830
zjnqh4sgvgwt,809970,2024-08-06,511535,9,1002105
6fso5a87tark,808807,2024-04-04,505300,8,1003117
lvlsuwnl8s1a,805522,2024-05-05,517105,6,1003960
wu7sugnfble8,800608,2025-03-26,505494,4,1000420
011nj6xbj26e,800571,2024-08-30,505776,7,1000217
0s7ztyvtex2f,809267,2025-01-15,503030,8,1002283
ea1e86gu0425,807940,2024-11-23,507176,6,1003002
prf7f8lonn88,807906,2023-11-25,501311,9,1003548
3yatgp231u81,803505,2025-02-16,513789,9,1004265
kkck76jpesqv,809384,2025-01-07,509816,10,1000987
65188zunjak4,803157,2024-10-03,519418,1,1000620
bv8sprcsw3n2,803873,2024-11-09,509461,9,1000528
v0jvjub4njhe,808436,2024-11-23,519550,10,1000461
r64vcjz7h2ci,807767,2025-02-21,514383,8,1004344
3bv2bs3k05ho,808162,2025-04-02,502698,5,1003045
bru7707hmjp2,806122,2023-09-16,514600,2,1004329
jxre0pj5nwsp,807490,2024-10-14,513074,7,1001284
5nimyw7nus6f,809117,2024-10-16,504648,6,1000922
pmpfdyd4tsg6,806624,2025-02-08,503826,9,1004093
agt73rbn51xq,801513,2024-09-27,517090,5,1001934
xknmhrely0ra,806840,2024-10-25,507769,7,1004498
ntpu3tib8mxw,805407,2025-04-05,518562,7,1001473
s0ggvg89r352,804528,2025-02-24,517792,4,1001906
0crzyecmot9p,807147,2024-05-03,511701,1,1002777
em6qa6b2v1u5,803155,2024-07-30,510437,10,1001680
tsc0bikf0uow,805396,2024-06-10,515595,7,1000806
cb2ahwzc0mri,802017,2025-01-19,501896,6,1001243
kfl9wwt0n073,801426,2024-05-02,505460,7,1000198
aos9v70mrus9,804500,2024-04-12,515784,1,1001224
btj9esg82tsn,807197,2024-09-23,500507,2,1003040
sxhbf70nz5ax,800407,2024-11-12,519940,5,1000691
a4lwtb5tcupv,808576,2024-12-02,516359,2,1001850
6o3pnmscbnyy,803279,2024-06-15,509684,1,1002285
g5p0il10am7f,806959,2024-06-25,503851,2,1001212
oes2xthnrq14,809898,2025-01-14,513180,1,1004415
33aio6i40gcf,800566,2025-02-18,516582,2,1004064
pbexp9haguxs,808524,2024-07-25,510054,1,1003917
vi9x4p24ozhg,802815,2023-09-23,509823,6,1002017
w23kgxqsr3cc,806518,2025-03-28,500117,4,1001962
m2ji4s55cdj7,804662,2024-11-08,517243,9,1000533
693ywaf0a1yt,800047,2025-02-27,511905,4,1002832
ukq16aq6z9t5,802337,2025-01-26,516772,8,1001297
pc1jr752tdr5,806424,2025-01-22,503399,10,1003099
w2z01v0q7ohq,803292,2023-04-02,514954,7,1003081
1rjksziqget5,800826,2024-09-08,511183,2,1004988
rpp1b7cwyr9n,809753,2024-09-26,506291,9,1002940
3hqqnym724zb,805250,2024-06-23,515246,4,1001482
a69bxm4fmy7q,805802,2024-06-28,513131,2,1001117
132rgtrh3aye,801761,2024-08-12,504946,10,1001570
jmvswq8fshq0,801980,2024-11-19,516020,9,1004076
83dtdsjgqzwb,802848,2025-01-09,502977,9,1002458
li3vvhfh6iie,804428,2025-04-06,518508,7,1001982
b7g4bvls8ft9,807426,2023-12-27,517703,3,1001836
pwv9hwbj95hu,807426,2024-11-08,507725,7,1000977
okqtql30t8oy,802084,2024-01-12,502043,4,1004355
iiv2or7nyg5r,809823,2025-02-11,504741,9,1002962
4klg6vg9gp1q,809315,2023-08-20,512102,5,1002210
5q865ydhnj6x,801686,2024-08-04,517108,7,1004285
ilfiqwvwiq50,802232,2023-10-01,508603,9,1004896
hrfcjfkba8y5,800707,2024-11-25,512255,3,1000687
n344t684ekdo,809237,2025-04-06,501436,6,1002230
z5e0oynf3pix,806445,2024-10-17,501186,7,1001694
bacqn4d97nd3,802630,2025-04-01,501873,7,1001471
3422fzqdzar4,805205,2024-07-24,500977,8,1004414
mmanhpwl3ltd,802457,2025-01-31,514017,2,1002724
qwkqrrb5125k,806558,2024-08-10,505135,10,1000694
uz33b2d8v3ei,800843,2023-05-27,517116,2,1002691
1k3dywsi64qp,809713,2025-01-01,506502,2,1000152
zkmrvd1aok3g,803966,2024-05-19,509451,10,1001252
7ryh5w9q0v1v,805357,2024-02-19,510269,1,1001201
fezh20tp3c99,807869,2024-07-05,503325,8,1003865
3eqmedu62ihs,809287,2023-05-08,515897,6,1003596
igoj0ln6j0mp,801216,2023-10-26,509728,5,1003488
cctxq5671p8v,808603,2024-03-18,519124,8,1004724
wd70vfzd8p05,806021,2023-02-12,501147,4,1003428
aiunuafzv5cs,804006,2025-01-24,507073,7,1003346
yj96r27ve6c8,804219,2024-12-22,515222,5,1004765
yi8kikmcfi61,800574,2024-01-19,507038,5,1003291
g6o36l7pe4z3,809174,2023-05-06,504814,6,1002532
0ybcxc7kdkef,800852,2025-03-30,517609,6,1004234
7ubg626truba,801728,2023-12-22,510862,2,1003821
ech2vmse117z,809207,2024-08-26,518324,10,1004532
5pdohbi7jjmj,804329,2024-03-20,505121,6,1002814
1l6iwvwpb2mn,801639,2024-12-10,505760,6,1000396
1yz7t0vb275e,805454,2024-04-20,515149,6,1000175
nsdn90647iyj,806392,2025-03-05,507674,5,1003042
e14bos25bihu,805082,2023-02-23,511138,8,1001879
ktx7tolxtwzq,808089,2024-02-28,504687,5,1004465
7kfxb1h3tnr0,801944,2025-03-09,515519,8,1002785
hgeyaot2hz4k,800687,2023-02-28,513358,5,1003181
0tcjacd2hrsw,801584,2025-02-16,507889,1,1001574
jsk6cydyf1ph,807157,2024-11-08,512284,9,1001035
k1jj7j48q5sr,806012,2025-04-02,503619,5,1002441
06263sb8lju5,800132,2024-11-27,501136,5,1003169
3qlonnhifey4,805459,2025-01-24,515252,1,1001398
he7lnni8nknb,805003,2025-02-17,518558,3,1001768
4yf6vy9h03va,809676,2025-01-19,515243,10,1000599
h8ah2e4e1w80,806489,2024-07-18,501236,10,1000723
tkw64iom6cxa,800887,2024-10-08,515541,5,1004362
virx07vuj4lj,806859,2023-09-28,501194,8,1003883
fgj5b38wagxf,806677,2024-05-24,511669,8,1004532
m4jjqkmo2c7x,805750,2024-10-24,504997,6,1003865
xkckayjxahy9,800231,2024-09-29,508761,1,1003933
czkztpkr6b5c,800626,2025-03-04,514808,8,1001484
8zv5dl00r30v,802253,2025-01-02,514234,5,1002172
v4h0qkt2m569,808434,2024-10-04,500776,7,1003709
yznzthgxvudv,803672,2024-04-02,500729,2,1001107
lma443msb1ck,807264,2024-07-10,518880,2,1002594
a49ghhpce6sq,807415,2023-12-01,515330,4,1004194
hvwigbyytyd0,801602,2025-04-03,510830,2,1002820
iu93au86jrnf,804058,2025-01-22,512736,6,1003616
5v095565q13d,800865,2025-02-14,518040,4,1000938
an4b4qp7935y,802566,2023-02-23,511764,3,1004754
exisqz5cuo1w,803301,2025-01-17,500745,7,1002208
540obnx6083f,800290,2025-01-10,511091,2,1001340
647i42l7tel9,800176,2025-03-28,500130,10,1001963
8p91jfthaxei,800939,2024-07-16,512499,3,1002306
7jnmesycv0uo,801059,2024-10-09,505388,1,1004634
wy5iylh0cgjs,808715,2025-03-30,506439,8,1003878
bdb6g75mz8gr,802810,2024-12-10,516560,6,1004153
vm0tayl52y3i,803664,2024-10-31,519737,1,1000761
q7ixhdra0dnp,806514,2025-02-02,508574,7,1004394
9e234ax6a0kr,809708,2024-12-13,507365,10,1000632
djp7n2lqtvl3,800199,2024-04-17,501628,10,1001035
qkt098ngszhk,804736,2025-01-31,509068,4,1002580
rvfuo7efrfnm,809349,2024-11-20,505773,6,1001505
i34w28qpmejm,808001,2023-08-12,512276,6,1000903
kbcsu6il4ane,809884,2024-07-28,513442,7,1001630
ypoqcav5u3bm,808799,2025-01-04,505154,9,1001676
8z36dqsec0cu,800139,2024-07-25,515855,4,1003768
ezvop9ygq29j,803064,2025-01-23,510753,5,1001319
1eyfqsvdei3f,808065,2024-12-23,513006,3,1003742
xt4niu4reymx,805628,2024-01-07,511033,2,1000643
8k16i5063uy1,805440,2023-12-29,507390,5,1003749
9a6zwylgac9c,802248,2025-02-28,514014,7,1001903
7iral29an1md,804765,2025-02-10,511418,6,1003271
um0n403430iu,808897,2024-10-12,508620,6,1002494
mu2pbowiuxnu,807801,2025-04-08,511848,6,1003246
mlvz25408dgp,809314,2024-01-26,514089,8,1004406
t7aboar4rppu,802226,2025-02-14,511930,8,1000800
khbe6ajmysay,806370,2025-04-04,503448,5,1003805
myj7b467sw7u,807283,2024-12-07,504621,6,1004557
iqk7jdjd5nls,804660,2025-01-06,513232,6,1002004
sy0iyujhcdc4,809129,2023-12-30,507395,6,1000032
8xrf9zfli9xv,803634,2024-04-22,519632,9,1002382
968ukdnwditj,807375,2023-09-28,502894,7,1001965
d404n27c5rae,808196,2024-06-11,519980,9,1001115
7oapyd68n1dw,807742,2024-12-24,519878,1,1002624
21f7a80nstpa,808713,2024-02-17,516489,5,1004319
enq8iufru0ry,806443,2024-12-03,501270,3,1000937
oslh1gtqylbm,805146,2024-04-17,514001,4,1000266
2oyoa5dmaw6x,801278,2025-03-18,504105,6,1003683
bv2yzz0x94y3,804738,2023-10-10,512140,5,1004897
tn4xd7301ein,802198,2024-09-04,509069,7,1001392
s28ddh5oqlnu,803093,2023-12-29,509062,1,1000258
f2wmfxox2om9,800337,2023-06-22,503676,10,1001121
x6ro32y4ypaj,806918,2023-11-07,503555,5,1001349
0bsa925533h3,806844,2024-10-22,505530,9,1002963
8sk2xll4jnkm,808691,2024-03-20,514337,3,1003870
5zf4g6psvft3,803088,2025-03-19,511999,6,1004154
a45rjbgovo0e,801634,2024-10-02,503184,7,1000217
m1z1au0yimal,804355,2025-04-03,504397,7,1001710
jbrjyu5qlkm5,802978,2024-12-12,501384,1,1003933
24ns1vh97rcz,804857,2024-02-03,510846,4,1002787
r39etji2zr3s,806809,2024-09-26,506160,2,1000196
zmgjaux1k0px,803984,2024-09-16,512793,2,1000517
skggdj0hg349,805584,2024-03-21,508985,10,1001821
e3j66pb9ogsk,804327,2025-03-15,506283,8,1000481
adewq6r2mqs3,807155,2024-12-11,507596,10,1002184
zps2sp48psrj,807224,2024-08-18,512426,9,1000712
mk0wl6upbivy,803794,2024-11-13,502733,4,1000811
eafbyno28t5n,803846,2024-08-02,503546,2,1002958
zvsgf5f4e4xc,808671,2024-09-24,503899,7,1003672
ac05cm2m11tt,809429,2025-02-20,500030,2,1000670
vhrl85rnkpbo,807543,2024-04-17,501775,3,1001360
nlm9dtp35x3c,803367,2024-11-08,507664,10,1003868
hp5uwi53jtoq,808404,2025-01-25,506461,9,1002618
9nt8w0xpjy9x,805492,2024-02-06,516562,5,1003430
h2ps9o5ts96o,805041,2024-12-04,511836,1,1004690
ckvehtrnzcq2,800174,2024-08-14,510247,10,1004953
7pehm4nikzxp,804854,2024-04-20,515209,2,1001436
4sgmtkbuxj66,804958,2023-11-04,519426,10,1000361
bjiguccnl1jz,802668,2024-04-05,504745,7,1004153
c27hww42o48u,808953,2024-10-01,504013,2,1003003
2rlezi20rzdh,809426,2024-01-24,500400,6,1000565
nuow88bmpxm9,805814,2024-01-20,513325,9,1001318
5ky9h58pcxxw,805071,2024-12-13,506340,10,1001513
pbcd0actsasl,802746,2024-07-25,503096,3,1003614
h3tvicqhcgge,801331,2024-10-21,511619,2,1002221
2d1k3lrxm4z3,800776,2023-05-06,516083,9,1001973
pfnveh4rlclm,809020,2024-12-28,501492,10,1003852
whhdfgo9yivb,803044,2024-10-24,506431,7,1001919
pe4dh0ho3d29,804826,2024-02-17,513055,3,1004980
nnqsb15vt1jz,804481,2025-01-04,512075,9,1001997
90h53mh41khx,802971,2025-03-24,517037,7,1002393
wf39vlfiwgr9,807391,2024-11-21,510190,3,1001646
wmlenlm3giwf,809665,2025-03-23,516891,5,1003086
vfrlocxsprka,806465,2024-06-18,506803,1,1004600
gy5dh5adj4f8,809391,2024-09-28,511397,10,1004634
2nt030fgx3c6,800910,2024-07-09,507075,1,1002862
7ilww6jgkr87,804840,2024-10-17,516805,9,1000789
io07w55ozdwz,806050,2024-07-05,507205,7,1002955
ln28n9kk2uod,808667,2024-09-10,514016,5,1004371
ij50f1phriwd,800671,2024-08-23,501329,7,1004609
8am19h67wzux,800615,2024-02-13,512812,9,1003724
n983b27cv3pf,807739,2025-02-19,511143,6,1002406
34rjx73zasyg,804446,2024-07-04,501016,7,1000458
hamvse9f4u00,808931,2025-01-14,501203,7,1002114
xgxpui72n9u2,807508,2024-10-18,501110,7,1004011
pjyzs4xbxzep,809491,2025-02-12,511363,1,1002003
8ump3vp20e49,808531,2024-06-22,515576,2,1002738
yqqu5yxfvdad,801052,2024-09-23,501857,9,1002739
l9z6s64e5ba5,801439,2023-03-03,517063,6,1000862
24v29vqf69f4,805544,2024-08-31,502319,8,1001000
